lightblue ,"grayish, grey, gray ","gold, yellow, mustard, golden ",navy ,"bluish, blue, indigo, denim ","lightgrey, silver, light gray ","darkgrey, charcoal, black grey ","burlap, sand, taupe, tan, beige, light brown ","natural, neutral, greige, ivory, cream, off white ",black ,"pink, light pink, dark pink ",white  ,black and white ,"teal, light teal, dark teal "
#,"""grayish wide 109 sun blocking""","""gold wide 109 sun blocking""",#,"""bluish extra wide semi sheer black out""","""light gray wide 109 sun blocking""","""dark grey wide 109 sun blocking""","""burlap extra wide 84 sun block""","""natural extra wide 84 sun block""",#,"""pink wide 109 sun blocking""",#,#,"""teal wide 109 sun blocking"""
#,"""grey wide 109 sun blocking""","""yellow wide 109 sun blocking""",#,"""blue extra wide semi sheer black out""","""silver wide 109 sun blocking""","""charcoal wide 109 sun blocking""","""sand extra wide 84 sun block""","""neutral extra wide 84 sun block""",#,"""light pink wide 109 sun blocking""",#,#,"""dark teal wide 109 sun blocking"""
#,"""gray wide 109 sun blocking""","""mustard wide 109 sun blocking""",#,"""indigo extra wide semi sheer black out""","""light grey wide 109 sun blocking""","""black grey wide 109 sun blocking""","""taupe extra wide 84 sun block""","""greige extra wide 84 sun block""",#,"""dark pink wide 109 sun blocking""",#,#,"""light teal wide 109 sun blocking"""
#,"""grayish wide 110 black out""","""gold wide 110 black out""",#,"""denim extra wide semi sheer black out""","""light gray wide 110 black out""","""dark grey wide 110 black out""","""tan extra wide 84 sun block""","""ivory extra wide 84 sun block""",#,"""pink wide 110 black out""",#,#,"""teal wide 110 black out"""
#,"""grey wide 110 black out""","""yellow wide 110 black out""",#,"""bluish extra wide semi sheer sun block""","""silver wide 110 black out""","""charcoal wide 110 black out""","""beige extra wide 84 sun block""","""cream extra wide 84 sun block""",#,"""light pink wide 110 black out""",#,#,"""dark teal wide 110 black out"""
#,"""gray wide 110 black out""","""mustard wide 110 black out""",#,"""blue extra wide semi sheer sun block""","""light grey wide 110 black out""","""black grey wide 110 black out""","""light brown extra wide 84 sun block""","""off white extra wide 84 sun block""",#,"""dark pink wide 110 black out""",#,#,"""light teal wide 110 black out"""
#,"""grayish wide 110 sun block""","""gold wide 110 sun block""",#,"""indigo extra wide semi sheer sun block""","""light gray wide 110 sun block""","""dark grey wide 110 sun block""","""burlap extra wide 84 sun blocking""","""natural extra wide 84 sun blocking""",#,"""pink wide 110 sun block""",#,#,"""teal wide 110 sun block"""
#,"""grey wide 110 sun block""","""yellow wide 110 sun block""",#,"""denim extra wide semi sheer sun block""","""silver wide 110 sun block""","""charcoal wide 110 sun block""","""sand extra wide 84 sun blocking""","""neutral extra wide 84 sun blocking""",#,"""light pink wide 110 sun block""",#,#,"""dark teal wide 110 sun block"""
#,"""gray wide 110 sun block""","""mustard wide 110 sun block""",#,"""bluish extra wide semi sheer sun blocking""","""light grey wide 110 sun block""","""black grey wide 110 sun block""","""taupe extra wide 84 sun blocking""","""greige extra wide 84 sun blocking""",#,"""dark pink wide 110 sun block""",#,#,"""light teal wide 110 sun block"""
#,"""grayish wide 110 sun blocking""","""gold wide 110 sun blocking""",#,"""blue extra wide semi sheer sun blocking""","""light gray wide 110 sun blocking""","""dark grey wide 110 sun blocking""","""tan extra wide 84 sun blocking""","""ivory extra wide 84 sun blocking""",#,"""pink wide 110 sun blocking""",#,#,"""teal wide 110 sun blocking"""
#,"""grey wide 110 sun blocking""","""yellow wide 110 sun blocking""",#,"""indigo extra wide semi sheer sun blocking""","""silver wide 110 sun blocking""","""charcoal wide 110 sun blocking""","""beige extra wide 84 sun blocking""","""cream extra wide 84 sun blocking""",#,"""light pink wide 110 sun blocking""",#,#,"""dark teal wide 110 sun blocking"""
#,"""gray wide 110 sun blocking""","""mustard wide 110 sun blocking""",#,"""denim extra wide semi sheer sun blocking""","""light grey wide 110 sun blocking""","""black grey wide 110 sun blocking""","""light brown extra wide 84 sun blocking""","""off white extra wide 84 sun blocking""",#,"""dark pink wide 110 sun blocking""",#,#,"""light teal wide 110 sun blocking"""
#,"""grayish wide grommet black out""","""gold wide grommet black out""",#,"""bluish extra wide rustic black out""","""light gray wide grommet black out""","""dark grey wide grommet black out""","""burlap extra wide 85 black out""","""natural extra wide 85 black out""",#,"""pink wide grommet black out""",#,#,"""teal wide grommet black out"""
#,"""grey wide grommet black out""","""yellow wide grommet black out""",#,"""blue extra wide rustic black out""","""silver wide grommet black out""","""charcoal wide grommet black out""","""sand extra wide 85 black out""","""neutral extra wide 85 black out""",#,"""light pink wide grommet black out""",#,#,"""dark teal wide grommet black out"""
#,"""gray wide grommet black out""","""mustard wide grommet black out""",#,"""indigo extra wide rustic black out""","""light grey wide grommet black out""","""black grey wide grommet black out""","""taupe extra wide 85 black out""","""greige extra wide 85 black out""",#,"""dark pink wide grommet black out""",#,#,"""light teal wide grommet black out"""
#,"""grayish wide grommet sun block""","""gold wide grommet sun block""",#,"""denim extra wide rustic black out""","""light gray wide grommet sun block""","""dark grey wide grommet sun block""","""tan extra wide 85 black out""","""ivory extra wide 85 black out""",#,"""pink wide grommet sun block""",#,#,"""teal wide grommet sun block"""
#,"""grey wide grommet sun block""","""yellow wide grommet sun block""",#,"""bluish extra wide rustic sun block""","""silver wide grommet sun block""","""charcoal wide grommet sun block""","""beige extra wide 85 black out""","""cream extra wide 85 black out""",#,"""light pink wide grommet sun block""",#,#,"""dark teal wide grommet sun block"""
#,"""gray wide grommet sun block""","""mustard wide grommet sun block""",#,"""blue extra wide rustic sun block""","""light grey wide grommet sun block""","""black grey wide grommet sun block""","""light brown extra wide 85 black out""","""off white extra wide 85 black out""",#,"""dark pink wide grommet sun block""",#,#,"""light teal wide grommet sun block"""
#,"""grayish wide grommet sun blocking""","""gold wide grommet sun blocking""",#,"""indigo extra wide rustic sun block""","""light gray wide grommet sun blocking""","""dark grey wide grommet sun blocking""","""burlap extra wide 85 sun block""","""natural extra wide 85 sun block""",#,"""pink wide grommet sun blocking""",#,#,"""teal wide grommet sun blocking"""
#,"""grey wide grommet sun blocking""","""yellow wide grommet sun blocking""",#,"""denim extra wide rustic sun block""","""silver wide grommet sun blocking""","""charcoal wide grommet sun blocking""","""sand extra wide 85 sun block""","""neutral extra wide 85 sun block""",#,"""light pink wide grommet sun blocking""",#,#,"""dark teal wide grommet sun blocking"""
#,"""gray wide grommet sun blocking""","""mustard wide grommet sun blocking""",#,"""bluish extra wide rustic sun blocking""","""light grey wide grommet sun blocking""","""black grey wide grommet sun blocking""","""taupe extra wide 85 sun block""","""greige extra wide 85 sun block""",#,"""dark pink wide grommet sun blocking""",#,#,"""light teal wide grommet sun blocking"""
#,"""grayish wide heavy black out""","""gold wide heavy black out""",#,"""blue extra wide rustic sun blocking""","""light gray wide heavy black out""","""dark grey wide heavy black out""","""tan extra wide 85 sun block""","""ivory extra wide 85 sun block""",#,"""pink wide heavy black out""",#,#,"""teal wide heavy black out"""
#,"""grey wide heavy black out""","""yellow wide heavy black out""",#,"""indigo extra wide rustic sun blocking""","""silver wide heavy black out""","""charcoal wide heavy black out""","""beige extra wide 85 sun block""","""cream extra wide 85 sun block""",#,"""light pink wide heavy black out""",#,#,"""dark teal wide heavy black out"""
#,"""gray wide heavy black out""","""mustard wide heavy black out""",#,"""denim extra wide rustic sun blocking""","""light grey wide heavy black out""","""black grey wide heavy black out""","""light brown extra wide 85 sun block""","""off white extra wide 85 sun block""",#,"""dark pink wide heavy black out""",#,#,"""light teal wide heavy black out"""
#,"""grayish wide heavy sun block""","""gold wide heavy sun block""",#,"""bluish extra wide thermal black out""","""light gray wide heavy sun block""","""dark grey wide heavy sun block""","""burlap extra wide 85 sun blocking""","""natural extra wide 85 sun blocking""",#,"""pink wide heavy sun block""",#,#,"""teal wide heavy sun block"""
#,"""grey wide heavy sun block""","""yellow wide heavy sun block""",#,"""blue extra wide thermal black out""","""silver wide heavy sun block""","""charcoal wide heavy sun block""","""sand extra wide 85 sun blocking""","""neutral extra wide 85 sun blocking""",#,"""light pink wide heavy sun block""",#,#,"""dark teal wide heavy sun block"""
#,"""gray wide heavy sun block""","""mustard wide heavy sun block""",#,"""indigo extra wide thermal black out""","""light grey wide heavy sun block""","""black grey wide heavy sun block""","""taupe extra wide 85 sun blocking""","""greige extra wide 85 sun blocking""",#,"""dark pink wide heavy sun block""",#,#,"""light teal wide heavy sun block"""
#,"""grayish wide heavy sun blocking""","""gold wide heavy sun blocking""",#,"""denim extra wide thermal black out""","""light gray wide heavy sun blocking""","""dark grey wide heavy sun blocking""","""tan extra wide 85 sun blocking""","""ivory extra wide 85 sun blocking""",#,"""pink wide heavy sun blocking""",#,#,"""teal wide heavy sun blocking"""
#,"""grey wide heavy sun blocking""","""yellow wide heavy sun blocking""",#,"""bluish extra wide thermal sun block""","""silver wide heavy sun blocking""","""charcoal wide heavy sun blocking""","""beige extra wide 85 sun blocking""","""cream extra wide 85 sun blocking""",#,"""light pink wide heavy sun blocking""",#,#,"""dark teal wide heavy sun blocking"""
#,"""gray wide heavy sun blocking""","""mustard wide heavy sun blocking""",#,"""blue extra wide thermal sun block""","""light grey wide heavy sun blocking""","""black grey wide heavy sun blocking""","""light brown extra wide 85 sun blocking""","""off white extra wide 85 sun blocking""",#,"""dark pink wide heavy sun blocking""",#,#,"""light teal wide heavy sun blocking"""
#,"""grayish wide modern black out""","""gold wide modern black out""",#,"""indigo extra wide thermal sun block""","""light gray wide modern black out""","""dark grey wide modern black out""","""burlap extra wide 86 black out""","""natural extra wide 86 black out""",#,"""pink wide modern black out""",#,#,"""teal wide modern black out"""
#,"""grey wide modern black out""","""yellow wide modern black out""",#,"""denim extra wide thermal sun block""","""silver wide modern black out""","""charcoal wide modern black out""","""sand extra wide 86 black out""","""neutral extra wide 86 black out""",#,"""light pink wide modern black out""",#,#,"""dark teal wide modern black out"""
#,"""gray wide modern black out""","""mustard wide modern black out""",#,"""bluish extra wide thermal sun blocking""","""light grey wide modern black out""","""black grey wide modern black out""","""taupe extra wide 86 black out""","""greige extra wide 86 black out""",#,"""dark pink wide modern black out""",#,#,"""light teal wide modern black out"""
#,"""grayish wide modern sun block""","""gold wide modern sun block""",#,"""blue extra wide thermal sun blocking""","""light gray wide modern sun block""","""dark grey wide modern sun block""","""tan extra wide 86 black out""","""ivory extra wide 86 black out""",#,"""pink wide modern sun block""",#,#,"""teal wide modern sun block"""
#,"""grey wide modern sun block""","""yellow wide modern sun block""",#,"""indigo extra wide thermal sun blocking""","""silver wide modern sun block""","""charcoal wide modern sun block""","""beige extra wide 86 black out""","""cream extra wide 86 black out""",#,"""light pink wide modern sun block""",#,#,"""dark teal wide modern sun block"""
#,"""gray wide modern sun block""","""mustard wide modern sun block""",#,"""denim extra wide thermal sun blocking""","""light grey wide modern sun block""","""black grey wide modern sun block""","""light brown extra wide 86 black out""","""off white extra wide 86 black out""",#,"""dark pink wide modern sun block""",#,#,"""light teal wide modern sun block"""
#,"""grayish wide modern sun blocking""","""gold wide modern sun blocking""",#,"""bluish extra wide insulated black out""","""light gray wide modern sun blocking""","""dark grey wide modern sun blocking""","""burlap extra wide 86 sun block""","""natural extra wide 86 sun block""",#,"""pink wide modern sun blocking""",#,#,"""teal wide modern sun blocking"""
#,"""grey wide modern sun blocking""","""yellow wide modern sun blocking""",#,"""blue extra wide insulated black out""","""silver wide modern sun blocking""","""charcoal wide modern sun blocking""","""sand extra wide 86 sun block""","""neutral extra wide 86 sun block""",#,"""light pink wide modern sun blocking""",#,#,"""dark teal wide modern sun blocking"""
#,"""gray wide modern sun blocking""","""mustard wide modern sun blocking""",#,"""indigo extra wide insulated black out""","""light grey wide modern sun blocking""","""black grey wide modern sun blocking""","""taupe extra wide 86 sun block""","""greige extra wide 86 sun block""",#,"""dark pink wide modern sun blocking""",#,#,"""light teal wide modern sun blocking"""
#,"""grayish wide woven black out""","""gold wide woven black out""",#,"""denim extra wide insulated black out""","""light gray wide woven black out""","""dark grey wide woven black out""","""tan extra wide 86 sun block""","""ivory extra wide 86 sun block""",#,"""pink wide woven black out""",#,#,"""teal wide woven black out"""
#,"""grey wide woven black out""","""yellow wide woven black out""",#,"""bluish extra wide insulated sun block""","""silver wide woven black out""","""charcoal wide woven black out""","""beige extra wide 86 sun block""","""cream extra wide 86 sun block""",#,"""light pink wide woven black out""",#,#,"""dark teal wide woven black out"""
#,"""gray wide woven black out""","""mustard wide woven black out""",#,"""blue extra wide insulated sun block""","""light grey wide woven black out""","""black grey wide woven black out""","""light brown extra wide 86 sun block""","""off white extra wide 86 sun block""",#,"""dark pink wide woven black out""",#,#,"""light teal wide woven black out"""
#,"""grayish wide woven sun block""","""gold wide woven sun block""",#,"""indigo extra wide insulated sun block""","""light gray wide woven sun block""","""dark grey wide woven sun block""","""burlap extra wide 86 sun blocking""","""natural extra wide 86 sun blocking""",#,"""pink wide woven sun block""",#,#,"""teal wide woven sun block"""
#,"""grey wide woven sun block""","""yellow wide woven sun block""",#,"""denim extra wide insulated sun block""","""silver wide woven sun block""","""charcoal wide woven sun block""","""sand extra wide 86 sun blocking""","""neutral extra wide 86 sun blocking""",#,"""light pink wide woven sun block""",#,#,"""dark teal wide woven sun block"""
#,"""gray wide woven sun block""","""mustard wide woven sun block""",#,"""bluish extra wide insulated sun blocking""","""light grey wide woven sun block""","""black grey wide woven sun block""","""taupe extra wide 86 sun blocking""","""greige extra wide 86 sun blocking""",#,"""dark pink wide woven sun block""",#,#,"""light teal wide woven sun block"""
#,"""grayish wide woven sun blocking""","""gold wide woven sun blocking""",#,"""blue extra wide insulated sun blocking""","""light gray wide woven sun blocking""","""dark grey wide woven sun blocking""","""tan extra wide 86 sun blocking""","""ivory extra wide 86 sun blocking""",#,"""pink wide woven sun blocking""",#,#,"""teal wide woven sun blocking"""
#,"""grey wide woven sun blocking""","""yellow wide woven sun blocking""",#,"""indigo extra wide insulated sun blocking""","""silver wide woven sun blocking""","""charcoal wide woven sun blocking""","""beige extra wide 86 sun blocking""","""cream extra wide 86 sun blocking""",#,"""light pink wide woven sun blocking""",#,#,"""dark teal wide woven sun blocking"""
#,"""gray wide woven sun blocking""","""mustard wide woven sun blocking""",#,"""denim extra wide insulated sun blocking""","""light grey wide woven sun blocking""","""black grey wide woven sun blocking""","""light brown extra wide 86 sun blocking""","""off white extra wide 86 sun blocking""",#,"""dark pink wide woven sun blocking""",#,#,"""light teal wide woven sun blocking"""
#,"""grayish wide linen black out""","""gold wide linen black out""",#,"""bluish extra wide insulate black out""","""light gray wide linen black out""","""dark grey wide linen black out""","""burlap extra wide 95 black out""","""natural extra wide 95 black out""",#,"""pink wide linen black out""",#,#,"""teal wide linen black out"""
#,"""grey wide linen black out""","""yellow wide linen black out""",#,"""blue extra wide insulate black out""","""silver wide linen black out""","""charcoal wide linen black out""","""sand extra wide 95 black out""","""neutral extra wide 95 black out""",#,"""light pink wide linen black out""",#,#,"""dark teal wide linen black out"""
#,"""gray wide linen black out""","""mustard wide linen black out""",#,"""indigo extra wide insulate black out""","""light grey wide linen black out""","""black grey wide linen black out""","""taupe extra wide 95 black out""","""greige extra wide 95 black out""",#,"""dark pink wide linen black out""",#,#,"""light teal wide linen black out"""
#,"""grayish wide linen sun block""","""gold wide linen sun block""",#,"""denim extra wide insulate black out""","""light gray wide linen sun block""","""dark grey wide linen sun block""","""tan extra wide 95 black out""","""ivory extra wide 95 black out""",#,"""pink wide linen sun block""",#,#,"""teal wide linen sun block"""
#,"""grey wide linen sun block""","""yellow wide linen sun block""",#,"""bluish extra wide insulate sun block""","""silver wide linen sun block""","""charcoal wide linen sun block""","""beige extra wide 95 black out""","""cream extra wide 95 black out""",#,"""light pink wide linen sun block""",#,#,"""dark teal wide linen sun block"""
#,"""gray wide linen sun block""","""mustard wide linen sun block""",#,"""blue extra wide insulate sun block""","""light grey wide linen sun block""","""black grey wide linen sun block""","""light brown extra wide 95 black out""","""off white extra wide 95 black out""",#,"""dark pink wide linen sun block""",#,#,"""light teal wide linen sun block"""
#,"""grayish wide linen sun blocking""","""gold wide linen sun blocking""",#,"""indigo extra wide insulate sun block""","""light gray wide linen sun blocking""","""dark grey wide linen sun blocking""","""burlap extra wide 95 sun block""","""natural extra wide 95 sun block""",#,"""pink wide linen sun blocking""",#,#,"""teal wide linen sun blocking"""
#,"""grey wide linen sun blocking""","""yellow wide linen sun blocking""",#,"""denim extra wide insulate sun block""","""silver wide linen sun blocking""","""charcoal wide linen sun blocking""","""sand extra wide 95 sun block""","""neutral extra wide 95 sun block""",#,"""light pink wide linen sun blocking""",#,#,"""dark teal wide linen sun blocking"""
#,"""gray wide linen sun blocking""","""mustard wide linen sun blocking""",#,"""bluish extra wide insulate sun blocking""","""light grey wide linen sun blocking""","""black grey wide linen sun blocking""","""taupe extra wide 95 sun block""","""greige extra wide 95 sun block""",#,"""dark pink wide linen sun blocking""",#,#,"""light teal wide linen sun blocking"""
#,"""grayish wide texture black out""","""gold wide texture black out""",#,"""blue extra wide insulate sun blocking""","""light gray wide texture black out""","""dark grey wide texture black out""","""tan extra wide 95 sun block""","""ivory extra wide 95 sun block""",#,"""pink wide texture black out""",#,#,"""teal wide texture black out"""
#,"""grey wide texture black out""","""yellow wide texture black out""",#,"""indigo extra wide insulate sun blocking""","""silver wide texture black out""","""charcoal wide texture black out""","""beige extra wide 95 sun block""","""cream extra wide 95 sun block""",#,"""light pink wide texture black out""",#,#,"""dark teal wide texture black out"""
#,"""gray wide texture black out""","""mustard wide texture black out""",#,"""denim extra wide insulate sun blocking""","""light grey wide texture black out""","""black grey wide texture black out""","""light brown extra wide 95 sun block""","""off white extra wide 95 sun block""",#,"""dark pink wide texture black out""",#,#,"""light teal wide texture black out"""
#,"""grayish wide texture sun block""","""gold wide texture sun block""",#,"""bluish extra wide sound black out""","""light gray wide texture sun block""","""dark grey wide texture sun block""","""burlap extra wide 95 sun blocking""","""natural extra wide 95 sun blocking""",#,"""pink wide texture sun block""",#,#,"""teal wide texture sun block"""
#,"""grey wide texture sun block""","""yellow wide texture sun block""",#,"""blue extra wide sound black out""","""silver wide texture sun block""","""charcoal wide texture sun block""","""sand extra wide 95 sun blocking""","""neutral extra wide 95 sun blocking""",#,"""light pink wide texture sun block""",#,#,"""dark teal wide texture sun block"""
#,"""gray wide texture sun block""","""mustard wide texture sun block""",#,"""indigo extra wide sound black out""","""light grey wide texture sun block""","""black grey wide texture sun block""","""taupe extra wide 95 sun blocking""","""greige extra wide 95 sun blocking""",#,"""dark pink wide texture sun block""",#,#,"""light teal wide texture sun block"""
#,"""grayish wide texture sun blocking""","""gold wide texture sun blocking""",#,"""denim extra wide sound black out""","""light gray wide texture sun blocking""","""dark grey wide texture sun blocking""","""tan extra wide 95 sun blocking""","""ivory extra wide 95 sun blocking""",#,"""pink wide texture sun blocking""",#,#,"""teal wide texture sun blocking"""
#,"""grey wide texture sun blocking""","""yellow wide texture sun blocking""",#,"""bluish extra wide sound sun block""","""silver wide texture sun blocking""","""charcoal wide texture sun blocking""","""beige extra wide 95 sun blocking""","""cream extra wide 95 sun blocking""",#,"""light pink wide texture sun blocking""",#,#,"""dark teal wide texture sun blocking"""
#,"""gray wide texture sun blocking""","""mustard wide texture sun blocking""",#,"""blue extra wide sound sun block""","""light grey wide texture sun blocking""","""black grey wide texture sun blocking""","""light brown extra wide 95 sun blocking""","""off white extra wide 95 sun blocking""",#,"""dark pink wide texture sun blocking""",#,#,"""light teal wide texture sun blocking"""
#,"""grayish wide tweed black out""","""gold wide tweed black out""",#,"""indigo extra wide sound sun block""","""light gray wide tweed black out""","""dark grey wide tweed black out""","""burlap extra wide 96 black out""","""natural extra wide 96 black out""",#,"""pink wide tweed black out""",#,#,"""teal wide tweed black out"""
#,"""grey wide tweed black out""","""yellow wide tweed black out""",#,"""denim extra wide sound sun block""","""silver wide tweed black out""","""charcoal wide tweed black out""","""sand extra wide 96 black out""","""neutral extra wide 96 black out""",#,"""light pink wide tweed black out""",#,#,"""dark teal wide tweed black out"""
#,"""gray wide tweed black out""","""mustard wide tweed black out""",#,"""bluish extra wide sound sun blocking""","""light grey wide tweed black out""","""black grey wide tweed black out""","""taupe extra wide 96 black out""","""greige extra wide 96 black out""",#,"""dark pink wide tweed black out""",#,#,"""light teal wide tweed black out"""
#,"""grayish wide tweed sun block""","""gold wide tweed sun block""",#,"""blue extra wide sound sun blocking""","""light gray wide tweed sun block""","""dark grey wide tweed sun block""","""tan extra wide 96 black out""","""ivory extra wide 96 black out""",#,"""pink wide tweed sun block""",#,#,"""teal wide tweed sun block"""
#,"""grey wide tweed sun block""","""yellow wide tweed sun block""",#,"""indigo extra wide sound sun blocking""","""silver wide tweed sun block""","""charcoal wide tweed sun block""","""beige extra wide 96 black out""","""cream extra wide 96 black out""",#,"""light pink wide tweed sun block""",#,#,"""dark teal wide tweed sun block"""
#,"""gray wide tweed sun block""","""mustard wide tweed sun block""",#,"""denim extra wide sound sun blocking""","""light grey wide tweed sun block""","""black grey wide tweed sun block""","""light brown extra wide 96 black out""","""off white extra wide 96 black out""",#,"""dark pink wide tweed sun block""",#,#,"""light teal wide tweed sun block"""
#,"""grayish wide tweed sun blocking""","""gold wide tweed sun blocking""",#,"""bluish extra wide patio black out""","""light gray wide tweed sun blocking""","""dark grey wide tweed sun blocking""","""burlap extra wide 96 sun block""","""natural extra wide 96 sun block""",#,"""pink wide tweed sun blocking""",#,#,"""teal wide tweed sun blocking"""
#,"""grey wide tweed sun blocking""","""yellow wide tweed sun blocking""",#,"""blue extra wide patio black out""","""silver wide tweed sun blocking""","""charcoal wide tweed sun blocking""","""sand extra wide 96 sun block""","""neutral extra wide 96 sun block""",#,"""light pink wide tweed sun blocking""",#,#,"""dark teal wide tweed sun blocking"""
#,"""gray wide tweed sun blocking""","""mustard wide tweed sun blocking""",#,"""indigo extra wide patio black out""","""light grey wide tweed sun blocking""","""black grey wide tweed sun blocking""","""taupe extra wide 96 sun block""","""greige extra wide 96 sun block""",#,"""dark pink wide tweed sun blocking""",#,#,"""light teal wide tweed sun blocking"""
#,"""grayish wide chambray black out""","""gold wide chambray black out""",#,"""denim extra wide patio black out""","""light gray wide chambray black out""","""dark grey wide chambray black out""","""tan extra wide 96 sun block""","""ivory extra wide 96 sun block""",#,"""pink wide chambray black out""",#,#,"""teal wide chambray black out"""
#,"""grey wide chambray black out""","""yellow wide chambray black out""",#,"""bluish extra wide patio sun block""","""silver wide chambray black out""","""charcoal wide chambray black out""","""beige extra wide 96 sun block""","""cream extra wide 96 sun block""",#,"""light pink wide chambray black out""",#,#,"""dark teal wide chambray black out"""
#,"""gray wide chambray black out""","""mustard wide chambray black out""",#,"""blue extra wide patio sun block""","""light grey wide chambray black out""","""black grey wide chambray black out""","""light brown extra wide 96 sun block""","""off white extra wide 96 sun block""",#,"""dark pink wide chambray black out""",#,#,"""light teal wide chambray black out"""
#,"""grayish wide chambray sun block""","""gold wide chambray sun block""",#,"""indigo extra wide patio sun block""","""light gray wide chambray sun block""","""dark grey wide chambray sun block""","""burlap extra wide 96 sun blocking""","""natural extra wide 96 sun blocking""",#,"""pink wide chambray sun block""",#,#,"""teal wide chambray sun block"""
#,"""grey wide chambray sun block""","""yellow wide chambray sun block""",#,"""denim extra wide patio sun block""","""silver wide chambray sun block""","""charcoal wide chambray sun block""","""sand extra wide 96 sun blocking""","""neutral extra wide 96 sun blocking""",#,"""light pink wide chambray sun block""",#,#,"""dark teal wide chambray sun block"""
#,"""gray wide chambray sun block""","""mustard wide chambray sun block""",#,"""bluish extra wide patio sun blocking""","""light grey wide chambray sun block""","""black grey wide chambray sun block""","""taupe extra wide 96 sun blocking""","""greige extra wide 96 sun blocking""",#,"""dark pink wide chambray sun block""",#,#,"""light teal wide chambray sun block"""
#,"""grayish wide chambray sun blocking""","""gold wide chambray sun blocking""",#,"""blue extra wide patio sun blocking""","""light gray wide chambray sun blocking""","""dark grey wide chambray sun blocking""","""tan extra wide 96 sun blocking""","""ivory extra wide 96 sun blocking""",#,"""pink wide chambray sun blocking""",#,#,"""teal wide chambray sun blocking"""
#,"""grey wide chambray sun blocking""","""yellow wide chambray sun blocking""",#,"""indigo extra wide patio sun blocking""","""silver wide chambray sun blocking""","""charcoal wide chambray sun blocking""","""beige extra wide 96 sun blocking""","""cream extra wide 96 sun blocking""",#,"""light pink wide chambray sun blocking""",#,#,"""dark teal wide chambray sun blocking"""
#,"""gray wide chambray sun blocking""","""mustard wide chambray sun blocking""",#,"""denim extra wide patio sun blocking""","""light grey wide chambray sun blocking""","""black grey wide chambray sun blocking""","""light brown extra wide 96 sun blocking""","""off white extra wide 96 sun blocking""",#,"""dark pink wide chambray sun blocking""",#,#,"""light teal wide chambray sun blocking"""
#,"""grayish wide ring top black out""","""gold wide ring top black out""",#,"""bluish extra wide extra wide black out""","""light gray wide ring top black out""","""dark grey wide ring top black out""","""burlap extra wide 97 black out""","""natural extra wide 97 black out""",#,"""pink wide ring top black out""",#,#,"""teal wide ring top black out"""
#,"""grey wide ring top black out""","""yellow wide ring top black out""",#,"""blue extra wide extra wide black out""","""silver wide ring top black out""","""charcoal wide ring top black out""","""sand extra wide 97 black out""","""neutral extra wide 97 black out""",#,"""light pink wide ring top black out""",#,#,"""dark teal wide ring top black out"""
#,"""gray wide ring top black out""","""mustard wide ring top black out""",#,"""indigo extra wide extra wide black out""","""light grey wide ring top black out""","""black grey wide ring top black out""","""taupe extra wide 97 black out""","""greige extra wide 97 black out""",#,"""dark pink wide ring top black out""",#,#,"""light teal wide ring top black out"""
#,"""grayish wide ring top sun block""","""gold wide ring top sun block""",#,"""denim extra wide extra wide black out""","""light gray wide ring top sun block""","""dark grey wide ring top sun block""","""tan extra wide 97 black out""","""ivory extra wide 97 black out""",#,"""pink wide ring top sun block""",#,#,"""teal wide ring top sun block"""
#,"""grey wide ring top sun block""","""yellow wide ring top sun block""",#,"""bluish extra wide extra wide sun block""","""silver wide ring top sun block""","""charcoal wide ring top sun block""","""beige extra wide 97 black out""","""cream extra wide 97 black out""",#,"""light pink wide ring top sun block""",#,#,"""dark teal wide ring top sun block"""
#,"""gray wide ring top sun block""","""mustard wide ring top sun block""",#,"""blue extra wide extra wide sun block""","""light grey wide ring top sun block""","""black grey wide ring top sun block""","""light brown extra wide 97 black out""","""off white extra wide 97 black out""",#,"""dark pink wide ring top sun block""",#,#,"""light teal wide ring top sun block"""
#,"""grayish wide ring top sun blocking""","""gold wide ring top sun blocking""",#,"""indigo extra wide extra wide sun block""","""light gray wide ring top sun blocking""","""dark grey wide ring top sun blocking""","""burlap extra wide 97 sun block""","""natural extra wide 97 sun block""",#,"""pink wide ring top sun blocking""",#,#,"""teal wide ring top sun blocking"""
#,"""grey wide ring top sun blocking""","""yellow wide ring top sun blocking""",#,"""denim extra wide extra wide sun block""","""silver wide ring top sun blocking""","""charcoal wide ring top sun blocking""","""sand extra wide 97 sun block""","""neutral extra wide 97 sun block""",#,"""light pink wide ring top sun blocking""",#,#,"""dark teal wide ring top sun blocking"""
#,"""gray wide ring top sun blocking""","""mustard wide ring top sun blocking""",#,"""bluish extra wide extra wide sun blocking""","""light grey wide ring top sun blocking""","""black grey wide ring top sun blocking""","""taupe extra wide 97 sun block""","""greige extra wide 97 sun block""",#,"""dark pink wide ring top sun blocking""",#,#,"""light teal wide ring top sun blocking"""
#,"""grayish wide farmhouse black out""","""gold wide farmhouse black out""",#,"""blue extra wide extra wide sun blocking""","""light gray wide farmhouse black out""","""dark grey wide farmhouse black out""","""tan extra wide 97 sun block""","""ivory extra wide 97 sun block""",#,"""pink wide farmhouse black out""",#,#,"""teal wide farmhouse black out"""
